sign_date,postal_code,city,households_signed_utc
1/11/2023,60646,Chicago,1
1/11/2023,76227,Savannah,1
1/11/2023,77095,Houston,1
1/11/2023,77401,Bellaire,1
1/11/2023,80027,Superior,1
1/11/2023,80260,Northglenn,1
1/11/2023,83404,Idaho Falls,1
1/11/2023,89108,Las Vegas,1
1/11/2023,95340,Merced,1
1/11/2023,95404,Santa Rosa,1
1/10/2023,11729,Deer Park,1
1/10/2023,21046,Columbia,1
1/10/2023,23060,Glen Allen,1
1/10/2023,27596,Youngsville,1
1/10/2023,27703,Durham,1
1/10/2023,28630,Granite Falls,1
1/10/2023,29831,Jackson,1
1/10/2023,63143,Maplewood,1
1/10/2023,75462,Paris,1
1/10/2023,77008,Houston,1
1/10/2023,78704,Austin,1
1/10/2023,80016,Aurora,1
1/10/2023,85032,Phoenix,1
1/10/2023,90046,Los Angeles,1
1/10/2023,92704,Santa Ana,1
1/10/2023,94116,San Francisco,1
1/10/2023,94117,San Francisco,1
1/10/2023,95054,Santa Clara,1
1/10/2023,95132,San Jose,1
1/10/2023,95945,Grass Valley,1
1/10/2023,95993,Yuba City,1
1/10/2023,98004,Bellevue,1
1/9/2023,02141,Cambridge,1
1/9/2023,02359,Pembroke,1
1/9/2023,07010,Cliffside Park,1
1/9/2023,10075,New York,1
1/9/2023,20005,Washington,1
1/9/2023,32174,Ormand Beach,1
1/9/2023,33315,Fort Lauderdale,1
1/9/2023,33316,Fort Lauderdale,1
1/9/2023,34683,Palm Harbor,1
1/9/2023,37615,Johnson City,1
1/9/2023,39759,Starkville,1
1/9/2023,43230,Gahanna,1
1/9/2023,48082,St. Clair Shores,1
1/9/2023,60068,Park Ridge,1
1/9/2023,60169,Hoffman Estates,1
1/9/2023,77845,College Station,1
1/9/2023,80017,Aurora,1
1/9/2023,91709,Chino Hills,1
1/9/2023,94401,San Mateo,1
1/9/2023,94572,Rodeo,1
1/9/2023,98119,Seattle,1
1/7/2023,13815,Norwich,1
1/7/2023,32779,Longwood,1
1/7/2023,49519,Wyoming,1
1/7/2023,80020,Broomfield,1
1/7/2023,80516,Erie,1
1/7/2023,94041,Mountain View,1
1/7/2023,98632,Longview,1
1/6/2023,02134,Allston,1
1/6/2023,03246,Laconia,1
1/6/2023,10016,New York,1
1/6/2023,11238,Brooklyn,1
1/6/2023,14850,Ithaca,1
1/6/2023,20180,Lovetsville,1
1/6/2023,20794,Jessup,1
1/6/2023,30101,Acworth,1
1/6/2023,30281,Stockbridge,1
1/6/2023,33647,Tampa,1
1/6/2023,44256,Medina,1
1/6/2023,45324,Fairborn,1
1/6/2023,67226,Bel Air,1
1/6/2023,75243,Dallas,1
1/6/2023,76548,Harker Heights,1
1/6/2023,76692,Whitney,1
1/6/2023,77578,Manvel,1
1/6/2023,77590,Texas City,1
1/6/2023,84003,American Fork,1
1/6/2023,85254,Scottsdale,1
1/6/2023,92084,Vista,1
1/6/2023,98221,Anacortes,1
1/6/2023,98258,Lake Stevens,1
1/6/2023,98337,Bremerton,1
1/5/2023,07047,North Bergen,1
1/5/2023,10471,The Bronx,1
1/5/2023,11216,Brooklyn,1
1/5/2023,12583,Tivoli,1
1/5/2023,44706,Canton,1
1/5/2023,55407,Minneapolis,1
1/5/2023,80004,Arvada,1
1/5/2023,85365,Yuma,1
1/5/2023,91316,Encino,1
1/5/2023,92627,Costa Mesa,1
1/5/2023,94536,Fremont,1
1/5/2023,95050,Santa Clara,1
1/4/2023,01501,Auburn,1
1/4/2023,01821,Billerica,1
1/4/2023,19095,Wyncote,1
1/4/2023,28429,Castle Hayne,1
1/4/2023,33319,Lauder Hill,1
1/4/2023,38002,Arlington,1
1/4/2023,47172,Sellersburg,1
1/4/2023,60657,Chicago,1
1/4/2023,66007,Basehor,1
1/4/2023,78610,Buda,1
1/4/2023,80016,Auora,1
1/4/2023,80122,Centennial,1
1/4/2023,91355,Valencia,1
1/4/2023,94403,San Mateo,1
1/4/2023,95129,San Jose,1
1/4/2023,95662,Orangevale,1
1/3/2023,08648,Lawrence Township,1
1/3/2023,11221,Brooklyn,1
1/3/2023,14207,Buffalo,1
1/3/2023,20659,Mechanicsville,1
1/3/2023,21045,Columbia,1
1/3/2023,21144,Severn,1
1/3/2023,27409,Greensboro,1
1/3/2023,30214,Fayetteville,1
1/3/2023,30548,Hoschton,1
1/3/2023,32131,Miami,1
1/3/2023,34208,Bradenton,1
1/3/2023,60614,Chicago,1
1/3/2023,60647,Chicago,1
1/3/2023,68069,Waterloo,1
1/3/2023,78411,Corpus Cristi,1
1/3/2023,80602,Thorton,1
1/3/2023,89178,Las Vegas,1
1/3/2023,93923,Carmel,1
1/2/2023,43026,Hilliard,1
1/2/2023,78641,Leander,1
1/2/2023,80209,Denver,1
1/1/2023,02048,Mansfield,1
1/1/2023,80634,Greeley,1
1/1/2023,89135,Las Vegas,1
12/31/2022,02453,Waltham,1
12/31/2022,08618,Ewing Township,1
12/31/2022,18966,Southampton,1
12/31/2022,29466,Mt Pleasant,1
12/31/2022,34994,Stuart,1
12/31/2022,86314,Prescott,1
12/31/2022,92110,San Diego,1
12/31/2022,95086,Sunnyvale,1
12/31/2022,98104,Seattle,1
12/30/2022,02152,Winthrop,1
12/30/2022,02891,Westerly,1
12/30/2022,04757,Mapleton,1
12/30/2022,07646,New Milford,1
12/30/2022,08758,Ocean Township,1
12/30/2022,08844,Hillsborough Township,1
12/30/2022,10958,New Hampton,1
12/30/2022,11001,New York,1
12/30/2022,11201,Brooklyn,1
12/30/2022,13495,Yorkville,1
12/30/2022,13624,Clayton,1
12/30/2022,19083,Havertown,1
12/30/2022,22030,Fairfax,1
12/30/2022,22151,Springfield,1
12/30/2022,22911,Charlottesville,1
12/30/2022,24324,Draper,1
12/30/2022,28208,Charlotte,1
12/30/2022,32073,Orange Park,1
12/30/2022,32789,Winter Park,1
12/30/2022,33618,Tampa,1
12/30/2022,33756,Clearwater,1
12/30/2022,37221,Nashville,1
12/30/2022,44130,Parma,1
12/30/2022,46037,Fishers,1
12/30/2022,46311,dyer,1
12/30/2022,55016,Cottage Grove,1
12/30/2022,55369,Maple Grove,1
12/30/2022,63109,St Louis,1
12/30/2022,63376,St. Peters,1
12/30/2022,72713,Bentonville,1
12/30/2022,75093,Plano,1
12/30/2022,77441,Fulshear,1
12/30/2022,78727,Austin,1
12/30/2022,80112,Centennial,1
12/30/2022,85935,Pinetop,1
12/30/2022,92009,Carlsbad,1
12/30/2022,92626,Costa Mesa,1
12/30/2022,98115,Seattle,1
12/29/2022,,Austin,1
12/29/2022,02852,North Kingstown,1
12/29/2022,04240,Lewiston,1
12/29/2022,07020,Edgewater,1
12/29/2022,08848,Milford,1
12/29/2022,10019,New York,1
12/29/2022,10023,New York,1
12/29/2022,11238,Brooklyn,1
12/29/2022,19002,Ambler,1
12/29/2022,19709,Middletown,1
12/29/2022,20175,Leesburg,1
12/29/2022,21740,Hagerstown,1
12/29/2022,22191,Woodbridge,1
12/29/2022,22192,Woodbridge,1
12/29/2022,28036,Davidson,1
12/29/2022,28262,Charlotte,1
12/29/2022,28269,Charlotte,1
12/29/2022,33076,Coral Springs,1
12/29/2022,33444,Del Rey Beach,1
12/29/2022,39525,Diamondhead,1
12/29/2022,42223,Ft. Campbell,1
12/29/2022,44067,Sagamore Hills,1
12/29/2022,53209,Milwaukee,1
12/29/2022,56172,Slayton,1
12/29/2022,78705,Austin,1
12/29/2022,85027,Phoenix,1
12/29/2022,92704,San Anna,1
12/29/2022,93041,Port Hueneme,1
12/29/2022,94105,San Francisco,1
12/29/2022,95380,Turlock,1
12/29/2022,95630,Folsom,1
12/29/2022,96707,Kapolei,1
12/29/2022,98008,Bellevue,1
12/29/2022,98664,Vancouver,1
12/28/2022,02052,Medfield,1
12/28/2022,02766,Norton,1
12/28/2022,07604,Hasbrouck Heights,1
12/28/2022,11207,Brooklyn,1
12/28/2022,11225,Brooklyn,1
12/28/2022,15501,Somerset,1
12/28/2022,27519,Cary,1
12/28/2022,32607,Gainesville,1
12/28/2022,33404,Riviera Beach,1
12/28/2022,43130,Lancaster,1
12/28/2022,49423,Holland,1
12/28/2022,53202,Milwaukee,1
12/28/2022,55416,St. Louis Park,1
12/28/2022,57006,Brookings,1
12/28/2022,74107,Tulsa,1
12/28/2022,80109,Castle Rock,1
12/28/2022,81506,Grand Junction,1
12/28/2022,82513,Dubois,1
12/28/2022,83328,Filer,1
12/28/2022,84037,Fruit Heights,1
12/28/2022,85260,Scottsdale,1
12/28/2022,87059,Tijeras,1
12/28/2022,89052,Henderson,1
12/28/2022,90066,Los Angeles,1
12/28/2022,90245,El Segundo,1
12/28/2022,94014,Daly City,1
12/28/2022,94952,Petaluma,1
12/28/2022,98021,Bothell,1
12/28/2022,98607,Camas,1
12/27/2022,,,1
12/27/2022,06480,Portland,1
12/27/2022,06903,Stamford,1
12/27/2022,19064,Springfield,1
12/27/2022,19111,chelstenham,1
12/27/2022,20024,Washington,1
12/27/2022,20155,Gainesville,1
12/27/2022,20774,Upr Marlboro,1
12/27/2022,21227,Heathrow,1
12/27/2022,21228,Catonsville,1
12/27/2022,22191,Woodbridge,1
12/27/2022,33334,Fort Lauderdale,1
12/27/2022,36535,Foley,1
12/27/2022,60647,Chicago,1
12/27/2022,76078,Rhome,1
12/27/2022,77583,Rose Sharon,1
12/27/2022,84118,Kearns,1
12/27/2022,85248,Chandler,1
12/27/2022,89701,Carson City,1
12/27/2022,90068,Los Angeles,1
12/27/2022,90250,Hawthorne,1
12/27/2022,91206,Glendale,1
12/27/2022,97128,McMinnville,1
12/27/2022,98021,Bothell,1
12/26/2022,10704,Yonkers,1
12/26/2022,21401,Annapolis,1
12/26/2022,28173,Waxhaw,1
12/26/2022,75219,Dallas,1
12/26/2022,78240,San Antonio,1
12/25/2022,77056,Houston,1
12/24/2022,07018,Orange,1
12/24/2022,11215,Brooklyn,1
12/24/2022,78260,San Antonio,1
12/24/2022,98102,Seattle,1
12/23/2022,12603,Poughkeepsie,1
12/23/2022,20009,Washington,1
12/23/2022,20170,Herndon,1
12/23/2022,20910,Silver Spring,1
12/23/2022,21207,Baltimore,1
12/23/2022,28806,Asheville,1
12/23/2022,30349,Atlanta,1
12/23/2022,33063,Coconut Creek,1
12/23/2022,39567,Ocean Springs,1
12/23/2022,53018,Delafield,1
12/23/2022,60660,Chicago,1
12/23/2022,77096,Houston,1
12/23/2022,77450,.,1
12/23/2022,87109,Albuquerque,1
12/23/2022,93555,Ridgecrest,1
12/23/2022,94158,San Francisco,1
12/23/2022,94536,Fremont,1
12/23/2022,95482,Ukiah,1
12/23/2022,95632,Galt,1
12/23/2022,98271,TULALIP,1
12/22/2022,01720,Acton,1
12/22/2022,07026,Garfield,1
12/22/2022,07508,North Haledon,1
12/22/2022,10033,New York,1
12/22/2022,11109,Long Island City,1
12/22/2022,11249,Brooklyn,1
12/22/2022,15239,Pittsburgh,1
12/22/2022,19806,Wilmington,1
12/22/2022,20109,Manassas,1
12/22/2022,20619,California,1
12/22/2022,21202,Baltimore,1
12/22/2022,22206,Arlington,1
12/22/2022,27597,Zebulon,1
12/22/2022,28031,Cornelius,1
12/22/2022,28092,Lincolnton,1
12/22/2022,28539,Hubert,1
12/22/2022,29464,Mount Pleasant,1
12/22/2022,29681,Simpsonville,1
12/22/2022,30082,Smyrna,1
12/22/2022,33434,Boca Raton,1
12/22/2022,34211,Bradenton,1
12/22/2022,48324,West Bloomfield Township,1
12/22/2022,55129,Woodbury,2
12/22/2022,58278,Thompson,1
12/22/2022,77009,Houston,1
12/22/2022,78613,Cedar Park,1
12/22/2022,94102,San Francisco,1
12/22/2022,94117,San Francisco,1
12/22/2022,94132,San Francisco,1
12/22/2022,97214,Portland,1
12/22/2022,98021,Bothell,1
12/22/2022,98296,Snohomish,1
12/21/2022,,,1
12/21/2022,02108,Boston,1
12/21/2022,02143,somerville,1
12/21/2022,07086,Weehawken,1
12/21/2022,10451,The Bronx,1
12/21/2022,11106,Astoria,1
12/21/2022,19355,Malvern,1
12/21/2022,20191,Herndon,1
12/21/2022,28716,Canton,1
12/21/2022,30319,Brookhaven,1
12/21/2022,30324,Atlanta,1
12/21/2022,41102,Ashland,1
12/21/2022,43035,Lewis Center,1
12/21/2022,60025,Glenview,1
12/21/2022,70053,Gretna,1
12/21/2022,70817,Baton Rouge,1
12/21/2022,78681,Round Rock,1
12/21/2022,83002,Jackson,1
12/21/2022,87122,Albuquerque,1
12/21/2022,90405,Santa Monica,1
12/21/2022,91601,Los Angeles,1
12/21/2022,95206,Stockton,1
12/21/2022,98001,Auburn,1
12/21/2022,98109,Seattle,1
12/21/2022,98136,Seattle,1
12/20/2022,20016,Washington,1
12/20/2022,20148,Ashburn,1
12/20/2022,21215,Baltimore,1
12/20/2022,23005,Ashland,1
12/20/2022,27612,Raleigh,1
12/20/2022,30316,Atlanta,1
12/20/2022,32730,Fern Park,1
12/20/2022,38585,Spencer,1
12/20/2022,44718,Canton,1
12/20/2022,46385,Valparaiso,1
12/20/2022,49648,Kewadin,1
12/20/2022,63109,St Louis,1
12/20/2022,66216,Shawnee,1
12/20/2022,74447,Okmulgee,1
12/20/2022,75075,Plano,1
12/20/2022,77077,Houston,1
12/20/2022,79912,El Paso,1
12/20/2022,80303,Boulder,1
12/20/2022,91101,Pasadena,1
12/20/2022,91942,San Diego,1
12/20/2022,93455,Santa Maria,1
12/20/2022,95320,Escalon,1
12/20/2022,95826,Sacramento,1
12/20/2022,97504,Medford,1
12/20/2022,98043,Mountlake Terrace,1
12/19/2022,01436,BALDWINVILLE,1
12/19/2022,06903,Stamford,1
12/19/2022,07079,South Orange,1
12/19/2022,11375,Forest Hills,1
12/19/2022,12306,Schenectady,1
12/19/2022,19143,Philadelphia,1
12/19/2022,30019,Dacula,1
12/19/2022,30135,Douglasville,1
12/19/2022,37160,Shelbyville,1
12/19/2022,59801,Missoula,1
12/19/2022,60502,Aurora,1
12/19/2022,65806,Springfield,1
12/19/2022,75025,Plano,1
12/19/2022,78745,Austin,1
12/19/2022,80216,Denver,1
12/19/2022,92056,Oceanside,1
12/19/2022,98042,Covington,1
12/18/2022,02021,Canton,1
12/18/2022,85295,Gilbert,1
12/18/2022,92614,Irvine,1
12/17/2022,07044,Verona,1
12/17/2022,19904,Dover,1
12/17/2022,20015,Washingon DC,1
12/17/2022,30215,Fayetteville,1
12/17/2022,32073,Orange Park,1
12/17/2022,33602,Tampa,1
12/17/2022,70043,Chalmette,1
12/17/2022,94545,Hayward,1
12/17/2022,98109,Seattle,1
12/16/2022,06776,New Milford,1
12/16/2022,19007,Bristol,1
12/16/2022,22026,Dumfries,1
12/16/2022,22201,Arlington,1
12/16/2022,22551,Spotsylvania Courthouse,1
12/16/2022,27803,Rocky Mount,1
12/16/2022,34116,Naples,1
12/16/2022,52003,Dubuque,1
12/16/2022,60301,Oak Park,1
12/16/2022,60452,OakForest,1
12/16/2022,60901,Kankakee,1
12/16/2022,76116,Fort Worth,1
12/16/2022,85140,Queen Creek,1
12/16/2022,86001,Flagstaff,1
12/16/2022,90036,Los Angeles,1
12/16/2022,92492,Charlestown,1
12/16/2022,93940,Monterey,1
12/16/2022,94107,San Francisco,1
12/16/2022,94121,San Francisco,1
12/16/2022,98103,Seattle,1
12/15/2022,01588,Whitinsville,1
12/15/2022,01890,Winchester,1
12/15/2022,08857,Old Bridge,1
12/15/2022,11201,Brooklyn,1
12/15/2022,22306,Alexandria,1
12/15/2022,27529,Garner,1
12/15/2022,27703,Durham,1
12/15/2022,31216,Macon,1
12/15/2022,33414,Wellington,1
12/15/2022,43214,Columbus,1
12/15/2022,50266,West DesMoines,1
12/15/2022,72753,Prairie Grove,1
12/15/2022,74104,Tulsa,1
12/15/2022,87529,El Prado,1
12/15/2022,94080,South San Francisco,1
12/15/2022,95054,Santa Clara,1
12/15/2022,95060,Santa Cruz,1
12/15/2022,98001,Auburn,1
12/14/2022,10523,Elmsford,1
12/14/2022,15672,New Stanton,1
12/14/2022,20010,Washington,1
12/14/2022,22656,Stephenson,1
12/14/2022,27703,Durham,1
12/14/2022,30904,Augusta,1
12/14/2022,48168,northville,1
12/14/2022,52720,Atalissa,1
12/14/2022,55347,Eden Praire,1
12/14/2022,75077,Highland Village,1
12/14/2022,76655,Lorena,1
12/14/2022,77389,Spring,1
12/14/2022,78665,Round Rock,1
12/14/2022,80908,Colorado Springs,1
12/14/2022,84773,Teasdale,1
12/14/2022,90026,Los Angeles,1
12/14/2022,90046,Los Angeles,1
12/14/2022,92614,Irvine,1
12/14/2022,99615,Kodiak,1
12/13/2022,02135,Brighton,1
12/13/2022,02149,Everett,1
12/13/2022,06035,Granby,1
12/13/2022,06053,New Britain,1
12/13/2022,07735,Keyport,1
12/13/2022,10029,New York,1
12/13/2022,11233,Brooklyn,1
12/13/2022,14221,Buffalo,1
12/13/2022,20002,Washington,1
12/13/2022,20879,Gaithersburg,1
12/13/2022,28792,Hendersonville,1
12/13/2022,29455,Johns Island,1
12/13/2022,37211,Nashville,1
12/13/2022,44124,Mayfield Heights,1
12/13/2022,45211,Cincinnati,1
12/13/2022,53711,Fitchburg,1
12/13/2022,64155,Kansas City,1
12/13/2022,70730,Ethel,1
12/13/2022,71903,Hot Springs,1
12/13/2022,77449,Katy,1
12/13/2022,80224,Denver,1
12/13/2022,84665,Sterling,1
12/13/2022,91750,La Verne,1
12/13/2022,95370,Sonora,1
12/12/2022,,,1
12/12/2022,06804,Brookfield,1
12/12/2022,07645,montvale,1
12/12/2022,11111,Nowhere,1
12/12/2022,11207,Brooklyn,1
12/12/2022,11420,South Ozone Park,1
12/12/2022,11901,Riverhead,1
12/12/2022,19106,Philadelphia,1
12/12/2022,19975,Selbyville,1
12/12/2022,20818,Cabin John,1
12/12/2022,27407,Greensboro,1
12/12/2022,31008,Byron,1
12/12/2022,33029,Marimar,1
12/12/2022,43055,Newark,1
12/12/2022,48326,Auburn Hills,1
12/12/2022,60614,Chicago,1
12/12/2022,80206,Denver,1
12/12/2022,80443,Frisco,1
12/12/2022,94611,Oakland,1
12/12/2022,98033,kirkland,1
12/12/2022,98101,Seattle,1
12/12/2022,98672,White Salmon,1
12/11/2022,02122,Boston,1
12/10/2022,08816,East Brunswick,1
12/10/2022,80136,Strasburg,1
12/10/2022,84106,Salt Lake City,1
12/10/2022,95005,Ben Lomond,1
12/9/2022,,,1
12/9/2022,03110,Bedford,1
12/9/2022,06801,Bethel,1
12/9/2022,11201,Brooklyn,1
12/9/2022,15219,Pittsburgh,1
12/9/2022,20009,Washington,1
12/9/2022,22124,Oakton,1
12/9/2022,22801,Harrisonburg,1
12/9/2022,29841,north augusta,1
12/9/2022,30032,Decatur,1
12/9/2022,32511,Brandon,1
12/9/2022,45044,Liberty Township,1
12/9/2022,60148,Lombard,1
12/9/2022,60619,Chicago,1
12/9/2022,60647,Chicago,1
12/9/2022,75056,The Colony,1
12/9/2022,80107,Elizabeth,1
12/9/2022,80229,Thornton,1
12/9/2022,80497,Silverthorne,1
12/9/2022,84663,Springville,1
12/9/2022,85296,Gilbert,1
12/9/2022,91001,Altadena,1
12/9/2022,92277,Twentynine Palms,1
12/9/2022,97007,Beaverton,1
12/9/2022,98223,Arlington,1
12/8/2022,03053,Londonderry,1
12/8/2022,05075,Thetford,1
12/8/2022,08088,Southampton Township,1
12/8/2022,08455,Jamestown,1
12/8/2022,20716,Bowie,1
12/8/2022,21211,Baltimore,1
12/8/2022,22202,Arlington,1
12/8/2022,27310,Oak Ridge,1
12/8/2022,27703,Durham,1
12/8/2022,28469,Ocean Isle Beach,1
12/8/2022,35802,Huntsville,1
12/8/2022,45373,Troy,1
12/8/2022,66801,Emporia,1
12/8/2022,68503,Lincoln,1
12/8/2022,74131,Tulsa,1
12/8/2022,77484,Waller,1
12/8/2022,79912,El PAso,1
12/8/2022,80403,Golden,1
12/8/2022,94107,San Francisco,1
12/8/2022,94602,Oakland,1
12/7/2022,,,1
12/7/2022,07726,Manalapan,1
12/7/2022,21218,Baltimore,1
12/7/2022,23462,Virginia Beach,1
12/7/2022,33014,Miami Lakes,1
12/7/2022,35824,Huntsville,1
12/7/2022,36006,Billingsley,1
12/7/2022,40216,Louisville,1
12/7/2022,45202,Cincinnati,1
12/7/2022,55123,Eagan,1
12/7/2022,65401,Rolla,1
12/7/2022,77379,Spring,1
12/7/2022,77598,Webster,1
12/7/2022,85388,Surprise,1
12/7/2022,87547,White Rock,1
12/7/2022,88011,Las Cruces,1
12/7/2022,91205,Glendale,1
12/7/2022,92596,Winchester,1
12/7/2022,92648,Huntington Beach,1
12/7/2022,95403,Santa Rosa,1
12/7/2022,98103,Seattle,1
12/7/2022,98116,Seattle,1
12/7/2022,98648,Stevenson,1
12/6/2022,,,2
12/6/2022,10803,Pelham Manor,1
12/6/2022,20165,Sterling,1
12/6/2022,20194,Reston,1
12/6/2022,20782,Hyattsville,1
12/6/2022,29223,Columbia,1
12/6/2022,29927,Hardeeville,1
12/6/2022,32825,Orlando,1
12/6/2022,33543,Zephyrhills,1
12/6/2022,46219,Indianapolis,1
12/6/2022,52411,Cedar Rapids,1
12/6/2022,60622,Chicago,1
12/6/2022,60625,Chicago,1
12/6/2022,70737,Gonzales,1
12/6/2022,78130,New Braunfels,1
12/6/2022,80002,Arvada,1
12/6/2022,80229,Denver,1
12/6/2022,85142,San Tan Valley,1
12/6/2022,90017,Los Angeles,1
12/6/2022,90232,Culver City,1
12/6/2022,94605,Oakland,1
12/6/2022,95062,Santa Cruz,1
12/5/2022,,,1
12/5/2022,02144,Somerville,1
12/5/2022,02453,Waltham,1
12/5/2022,03106,Hooksett,1
12/5/2022,10012,New York,1
12/5/2022,11238,Brooklyn,1
12/5/2022,20850,Rockville,1
12/5/2022,30062,Marietta,1
12/5/2022,30075,Roswell,1
12/5/2022,30328,Sandy Springs,1
12/5/2022,45324,Fairborn,1
12/5/2022,46544,Mishawaka ,1
12/5/2022,53029,Hartland,1
12/5/2022,58503,Bismarck,1
12/5/2022,75204,Dallas,1
12/5/2022,79382,Wolfforth,1
12/5/2022,90066,Los Angeles,1
12/5/2022,91325,Northridge,1
12/5/2022,93308,Bakersfield,1
12/4/2022,11226,Brooklyn,1
12/4/2022,33019,Hollywood,1
12/4/2022,63109,St. Louis,1
12/4/2022,95540,Fortuna,1
12/3/2022,06411,New Haven,1
12/3/2022,20016,Washington,1
12/3/2022,22079,LORTON,1
12/3/2022,28277,Charlotte,1
12/3/2022,29707,Fort Mill,1
12/3/2022,30360,Atlanta,1
12/2/2022,,,3
12/2/2022,01880,Wakefield,1
12/2/2022,08852,Monmouth Junction,1
12/2/2022,10032,New York,1
12/2/2022,10504,Armonk,1
12/2/2022,19146,Philadelphia,1
12/2/2022,30033,Decatur,1
12/2/2022,33810,Lakeland,1
12/2/2022,47909,Lafayette,1
12/2/2022,76567,Rockdale,1
12/2/2022,94949,Novato,1
12/2/2022,96740,Kailua-Kona,1
12/2/2022,98926,Ellensburg,1
12/1/2022,,,2
12/1/2022,02115,Boston,1
12/1/2022,11434,Jamaica,1
12/1/2022,19122,Philadelphia,1
12/1/2022,20832,Olney,1
12/1/2022,22181,Vienna,1
12/1/2022,30061,Allentown,1
12/1/2022,30319,Atlanta,1
12/1/2022,33131,Miami,1
12/1/2022,37363,Ooltewah,1
12/1/2022,38225,Dresden,1
12/1/2022,45701,Athens,1
12/1/2022,60546,Riverside,1
12/1/2022,60706,Norridge,1
12/1/2022,90046,Los Angeles,1
12/1/2022,94597,Walnut Creek,1
12/1/2022,97530,Jacksonville,1
11/30/2022,,,3
11/30/2022,06804,Brookfield,1
11/30/2022,06811,Danbury,1
11/30/2022,08086,West Deptford,1
11/30/2022,10031,New York,1
11/30/2022,11428,Queens Village,1
11/30/2022,11778,Rocky Point,1
11/30/2022,19475,Spring City,1
11/30/2022,21122,Pasadena,1
11/30/2022,33068,NORTH LAUDERDALE,1
11/30/2022,34228,Longboat Key,1
11/30/2022,40241,Louisville ,1
11/30/2022,43123,Grove City,1
11/30/2022,51648,Rangely,1
11/30/2022,60202,Evanston,1
11/30/2022,60651,Chicago,1
11/30/2022,70447,Madisonville,1
11/30/2022,75070,McKinney,1
11/30/2022,77523,Baytown,1
11/30/2022,77804,Kansas City,1
11/30/2022,80917,Colorado Springs,1
11/30/2022,91401,Van Nuys,1
11/30/2022,93003,Ventura,1
11/29/2022,,,1
11/29/2022,01886,Westford,1
11/29/2022,10940,Middletown,1
11/29/2022,28546,Jacksonville,1
11/29/2022,29410,Hanahan,1
11/29/2022,30096,Duluth,1
11/29/2022,32825,Orlando,1
11/29/2022,33179,Miami,1
11/29/2022,34747,Kissimmee,1
11/29/2022,45206,Cincinnati,1
11/29/2022,48220,Ferndale,1
11/29/2022,75035,Frisco,1
11/29/2022,78254,San Antonio,1
11/29/2022,80128,Littleton,1
11/29/2022,90038,Los Angeles,1
11/29/2022,94112,San Francisco,1
11/29/2022,98229,Bellingham,1
11/29/2022,99516,Anchorage,1
11/28/2022,,,2
11/28/2022,01201,Pittsfield,1
11/28/2022,07310,Jersey City,1
11/28/2022,10016,New York,1
11/28/2022,10580,Rye,1
11/28/2022,11756,Levittown,1
11/28/2022,12401,Kingston,1
11/28/2022,18840,South Waverly,1
11/28/2022,19012,Cheltenham,1
11/28/2022,22044,Falls Church,1
11/28/2022,23320,Chesapeake,1
11/28/2022,32605,Gainsville,1
11/28/2022,33004,Dania Beach,1
11/28/2022,45011,Liberty Twp,1
11/28/2022,49341,Rockford,1
11/28/2022,77389,Spring,1
11/28/2022,86047,Winslow,1
11/28/2022,91010,Duarte,1
11/28/2022,94114,San Francisco,1
11/28/2022,94539,Freemont,1
11/28/2022,97089,Damascus ,1
11/27/2022,02038,Franklin,1
11/27/2022,21620,Chestertown,1
11/26/2022,72703,Fayetteville,1
11/26/2022,92223,Cherry Valley,1
11/25/2022,48237,Oak Park,1
11/25/2022,55423,Minneapolis,1
11/25/2022,94928,Rohnert Park,1
11/24/2022,77007,Houston,1
11/24/2022,98052,Redmond,1
11/23/2022,06119,West Hartford,1
11/23/2022,11215,Brooklyn,1
11/23/2022,19803,Wilmington,1
11/23/2022,29205,Colombia,1
11/23/2022,30316,Atlanta,1
11/23/2022,33609,Tampa,1
11/23/2022,39169,Tchula,1
11/23/2022,50112,Grinnell,1
11/23/2022,75224,Dallas,1
11/23/2022,80634,Greeley,1
11/23/2022,85003,Phoenix,1
11/23/2022,85083,Phoenix,1
11/23/2022,93291,Visalia,1
11/23/2022,94404,Foster City,1
11/22/2022,01027,EastHampton,1
11/22/2022,07452,Glen Rock,1
11/22/2022,08857,Old Bridge,1
11/22/2022,20613,Brandywine,1
11/22/2022,20782,Hyattsville,1
11/22/2022,20895,Kensington,1
11/22/2022,22203,Arlington,1
11/22/2022,27503,Bahama,1
11/22/2022,27587,Wake Forest,1
11/22/2022,28054,Gastonia,1
11/22/2022,32169,New Smyrna Beach,1
11/22/2022,32506,Pensacola ,1
11/22/2022,35756,Madison,1
11/22/2022,45660,Peebles,1
11/22/2022,48127,Dearborn Heights,1
11/22/2022,48184,Wayne,1
