zip_code,zip_code_leading_zero,dma_code,dma_name,dma_name_facebook,dma_name_googleads
51354,51354,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51355,51355,624,Sioux City,Sioux City,Sioux City IA
51357,51357,624,Sioux City,Sioux City,Sioux City IA
51358,51358,624,Sioux City,Sioux City,Sioux City IA
51360,51360,624,Sioux City,Sioux City,Sioux City IA
51363,51363,624,Sioux City,Sioux City,Sioux City IA
51364,51364,624,Sioux City,Sioux City,Sioux City IA
51365,51365,624,Sioux City,Sioux City,Sioux City IA
51366,51366,624,Sioux City,Sioux City,Sioux City IA
51401,51401,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51430,51430,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51431,51431,624,Sioux City,Sioux City,Sioux City IA
51432,51432,652,Omaha,Omaha,Omaha NE
51433,51433,624,Sioux City,Sioux City,Sioux City IA
51436,51436,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51439,51439,652,Omaha,Omaha,Omaha NE
51440,51440,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51441,51441,652,Omaha,Omaha,Omaha NE
51442,51442,652,Omaha,Omaha,Omaha NE
51443,51443,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51444,51444,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51445,51445,624,Sioux City,Sioux City,Sioux City IA
51446,51446,652,Omaha,Omaha,Omaha NE
51447,51447,652,Omaha,Omaha,Omaha NE
51448,51448,652,Omaha,Omaha,Omaha NE
51449,51449,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51450,51450,624,Sioux City,Sioux City,Sioux City IA
51451,51451,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51452,51452,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51453,51453,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51454,51454,652,Omaha,Omaha,Omaha NE
51455,51455,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51458,51458,624,Sioux City,Sioux City,Sioux City IA
51459,51459,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51460,51460,652,Omaha,Omaha,Omaha NE
51461,51461,652,Omaha,Omaha,Omaha NE
51462,51462,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51463,51463,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51465,51465,652,Omaha,Omaha,Omaha NE
51466,51466,624,Sioux City,Sioux City,Sioux City IA
51467,51467,652,Omaha,Omaha,Omaha NE
51501,51501,652,Omaha,Omaha,Omaha NE
51502,51502,652,Omaha,Omaha,Omaha NE
51503,51503,652,Omaha,Omaha,Omaha NE
51510,51510,652,Omaha,Omaha,Omaha NE
51520,51520,652,Omaha,Omaha,Omaha NE
51521,51521,652,Omaha,Omaha,Omaha NE
51523,51523,624,Sioux City,Sioux City,Sioux City IA
51525,51525,652,Omaha,Omaha,Omaha NE
51526,51526,652,Omaha,Omaha,Omaha NE
51527,51527,652,Omaha,Omaha,Omaha NE
51528,51528,652,Omaha,Omaha,Omaha NE
51529,51529,652,Omaha,Omaha,Omaha NE
51530,51530,652,Omaha,Omaha,Omaha NE
51531,51531,652,Omaha,Omaha,Omaha NE
51532,51532,652,Omaha,Omaha,Omaha NE
51533,51533,652,Omaha,Omaha,Omaha NE
51534,51534,652,Omaha,Omaha,Omaha NE
51535,51535,652,Omaha,Omaha,Omaha NE
51536,51536,652,Omaha,Omaha,Omaha NE
51537,51537,652,Omaha,Omaha,Omaha NE
51540,51540,652,Omaha,Omaha,Omaha NE
51541,51541,652,Omaha,Omaha,Omaha NE
51542,51542,652,Omaha,Omaha,Omaha NE
51543,51543,679,Des Moines-Ames,Des Moines-Ames,Des Moines-Ames IA
51544,51544,652,Omaha,Omaha,Omaha NE
51545,51545,652,Omaha,Omaha,Omaha NE
51546,51546,652,Omaha,Omaha,Omaha NE
51548,51548,652,Omaha,Omaha,Omaha NE
51549,51549,652,Omaha,Omaha,Omaha NE
51550,51550,652,Omaha,Omaha,Omaha NE
62338,62338,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62339,62339,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62340,62340,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62341,62341,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62343,62343,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62344,62344,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62345,62345,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62346,62346,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62347,62347,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62348,62348,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62349,62349,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62351,62351,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62352,62352,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62353,62353,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62354,62354,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62355,62355,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62356,62356,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62357,62357,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62358,62358,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62359,62359,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62360,62360,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62361,62361,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62362,62362,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62363,62363,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62365,62365,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62366,62366,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62367,62367,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62370,62370,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62373,62373,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62374,62374,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62375,62375,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62376,62376,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62378,62378,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62379,62379,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62380,62380,717,Quincy-Hannibal-Keokuk,Quincy-Hannibal-Keokuk,Quincy IL-Hannibal MO-Keokuk IA
62401,62401,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62410,62410,649,Evansville,Evansville,Evansville IN
62411,62411,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62413,62413,581,Terre Haute,Terre Haute,Terre Haute IN
62414,62414,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62417,62417,581,Terre Haute,Terre Haute,Terre Haute IN
62418,62418,609,St. Louis,St. Louis,St. Louis MO
62419,62419,581,Terre Haute,Terre Haute,Terre Haute IN
62420,62420,581,Terre Haute,Terre Haute,Terre Haute IN
62421,62421,581,Terre Haute,Terre Haute,Terre Haute IN
62422,62422,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62423,62423,581,Terre Haute,Terre Haute,Terre Haute IN
62424,62424,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62425,62425,581,Terre Haute,Terre Haute,Terre Haute IN
62426,62426,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62427,62427,581,Terre Haute,Terre Haute,Terre Haute IN
62428,62428,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62431,62431,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62432,62432,581,Terre Haute,Terre Haute,Terre Haute IN
62433,62433,581,Terre Haute,Terre Haute,Terre Haute IN
62434,62434,609,St. Louis,St. Louis,St. Louis MO
62435,62435,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62436,62436,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62438,62438,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62439,62439,581,Terre Haute,Terre Haute,Terre Haute IN
62440,62440,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62441,62441,581,Terre Haute,Terre Haute,Terre Haute IN
62442,62442,581,Terre Haute,Terre Haute,Terre Haute IN
62443,62443,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62444,62444,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62445,62445,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62446,62446,649,Evansville,Evansville,Evansville IN
62447,62447,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62448,62448,581,Terre Haute,Terre Haute,Terre Haute IN
62449,62449,581,Terre Haute,Terre Haute,Terre Haute IN
62450,62450,581,Terre Haute,Terre Haute,Terre Haute IN
62451,62451,581,Terre Haute,Terre Haute,Terre Haute IN
62452,62452,581,Terre Haute,Terre Haute,Terre Haute IN
62454,62454,581,Terre Haute,Terre Haute,Terre Haute IN
62458,62458,609,St. Louis,St. Louis,St. Louis MO
62459,62459,581,Terre Haute,Terre Haute,Terre Haute IN
62460,62460,581,Terre Haute,Terre Haute,Terre Haute IN
62461,62461,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62462,62462,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62463,62463,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62464,62464,581,Terre Haute,Terre Haute,Terre Haute IN
62465,62465,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62466,62466,581,Terre Haute,Terre Haute,Terre Haute IN
62467,62467,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62468,62468,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62469,62469,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62471,62471,609,St. Louis,St. Louis,St. Louis MO
62473,62473,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62474,62474,581,Terre Haute,Terre Haute,Terre Haute IN
62475,62475,581,Terre Haute,Terre Haute,Terre Haute IN
62476,62476,649,Evansville,Evansville,Evansville IN
62477,62477,581,Terre Haute,Terre Haute,Terre Haute IN
62478,62478,581,Terre Haute,Terre Haute,Terre Haute IN
62479,62479,581,Terre Haute,Terre Haute,Terre Haute IN
62480,62480,581,Terre Haute,Terre Haute,Terre Haute IN
62481,62481,581,Terre Haute,Terre Haute,Terre Haute IN
62501,62501,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62510,62510,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62512,62512,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
62513,62513,648,Champaign&Sprngfld-Decatur,Champaign&Sprngfld-Decatur,Champaign & Springfield-Decatur IL
74018,74018,671,Tulsa,Tulsa,Tulsa OK
74019,74019,671,Tulsa,Tulsa,Tulsa OK
74020,74020,671,Tulsa,Tulsa,Tulsa OK
74021,74021,671,Tulsa,Tulsa,Tulsa OK
74022,74022,671,Tulsa,Tulsa,Tulsa OK
74023,74023,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74026,74026,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74027,74027,671,Tulsa,Tulsa,Tulsa OK
74028,74028,671,Tulsa,Tulsa,Tulsa OK
74029,74029,671,Tulsa,Tulsa,Tulsa OK
74030,74030,671,Tulsa,Tulsa,Tulsa OK
74031,74031,671,Tulsa,Tulsa,Tulsa OK
74032,74032,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74033,74033,671,Tulsa,Tulsa,Tulsa OK
74034,74034,671,Tulsa,Tulsa,Tulsa OK
74035,74035,671,Tulsa,Tulsa,Tulsa OK
74036,74036,671,Tulsa,Tulsa,Tulsa OK
74037,74037,671,Tulsa,Tulsa,Tulsa OK
74038,74038,671,Tulsa,Tulsa,Tulsa OK
74039,74039,671,Tulsa,Tulsa,Tulsa OK
74041,74041,671,Tulsa,Tulsa,Tulsa OK
74042,74042,671,Tulsa,Tulsa,Tulsa OK
74043,74043,671,Tulsa,Tulsa,Tulsa OK
74044,74044,671,Tulsa,Tulsa,Tulsa OK
74045,74045,671,Tulsa,Tulsa,Tulsa OK
74046,74046,671,Tulsa,Tulsa,Tulsa OK
74047,74047,671,Tulsa,Tulsa,Tulsa OK
74048,74048,671,Tulsa,Tulsa,Tulsa OK
74050,74050,671,Tulsa,Tulsa,Tulsa OK
74051,74051,671,Tulsa,Tulsa,Tulsa OK
74052,74052,671,Tulsa,Tulsa,Tulsa OK
74053,74053,671,Tulsa,Tulsa,Tulsa OK
74054,74054,671,Tulsa,Tulsa,Tulsa OK
74055,74055,671,Tulsa,Tulsa,Tulsa OK
74056,74056,671,Tulsa,Tulsa,Tulsa OK
74058,74058,671,Tulsa,Tulsa,Tulsa OK
74059,74059,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74060,74060,671,Tulsa,Tulsa,Tulsa OK
74061,74061,671,Tulsa,Tulsa,Tulsa OK
74062,74062,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74063,74063,671,Tulsa,Tulsa,Tulsa OK
74066,74066,671,Tulsa,Tulsa,Tulsa OK
74067,74067,671,Tulsa,Tulsa,Tulsa OK
74068,74068,671,Tulsa,Tulsa,Tulsa OK
74070,74070,671,Tulsa,Tulsa,Tulsa OK
74071,74071,671,Tulsa,Tulsa,Tulsa OK
74072,74072,671,Tulsa,Tulsa,Tulsa OK
74073,74073,671,Tulsa,Tulsa,Tulsa OK
74074,74074,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74075,74075,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74076,74076,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74077,74077,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74078,74078,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74079,74079,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74080,74080,671,Tulsa,Tulsa,Tulsa OK
74081,74081,671,Tulsa,Tulsa,Tulsa OK
74082,74082,671,Tulsa,Tulsa,Tulsa OK
74083,74083,671,Tulsa,Tulsa,Tulsa OK
74084,74084,671,Tulsa,Tulsa,Tulsa OK
74085,74085,650,Oklahoma City,Oklahoma City,Oklahoma City OK
74101,74101,671,Tulsa,Tulsa,Tulsa OK
74102,74102,671,Tulsa,Tulsa,Tulsa OK
74103,74103,671,Tulsa,Tulsa,Tulsa OK
74104,74104,671,Tulsa,Tulsa,Tulsa OK
74105,74105,671,Tulsa,Tulsa,Tulsa OK
74106,74106,671,Tulsa,Tulsa,Tulsa OK
74107,74107,671,Tulsa,Tulsa,Tulsa OK
74108,74108,671,Tulsa,Tulsa,Tulsa OK
74110,74110,671,Tulsa,Tulsa,Tulsa OK
74112,74112,671,Tulsa,Tulsa,Tulsa OK
74114,74114,671,Tulsa,Tulsa,Tulsa OK
74115,74115,671,Tulsa,Tulsa,Tulsa OK
74116,74116,671,Tulsa,Tulsa,Tulsa OK
74117,74117,671,Tulsa,Tulsa,Tulsa OK
74119,74119,671,Tulsa,Tulsa,Tulsa OK
74120,74120,671,Tulsa,Tulsa,Tulsa OK
74121,74121,671,Tulsa,Tulsa,Tulsa OK
74126,74126,671,Tulsa,Tulsa,Tulsa OK
74127,74127,671,Tulsa,Tulsa,Tulsa OK
74128,74128,671,Tulsa,Tulsa,Tulsa OK
74129,74129,671,Tulsa,Tulsa,Tulsa OK
74130,74130,671,Tulsa,Tulsa,Tulsa OK
74131,74131,671,Tulsa,Tulsa,Tulsa OK
74132,74132,671,Tulsa,Tulsa,Tulsa OK
74133,74133,671,Tulsa,Tulsa,Tulsa OK
74134,74134,671,Tulsa,Tulsa,Tulsa OK
74135,74135,671,Tulsa,Tulsa,Tulsa OK
74136,74136,671,Tulsa,Tulsa,Tulsa OK
74137,74137,671,Tulsa,Tulsa,Tulsa OK
74141,74141,671,Tulsa,Tulsa,Tulsa OK
74145,74145,671,Tulsa,Tulsa,Tulsa OK
74146,74146,671,Tulsa,Tulsa,Tulsa OK
74147,74147,671,Tulsa,Tulsa,Tulsa OK
74148,74148,671,Tulsa,Tulsa,Tulsa OK
74149,74149,671,Tulsa,Tulsa,Tulsa OK
74150,74150,671,Tulsa,Tulsa,Tulsa OK
74152,74152,671,Tulsa,Tulsa,Tulsa OK
74153,74153,671,Tulsa,Tulsa,Tulsa OK
74155,74155,671,Tulsa,Tulsa,Tulsa OK
74156,74156,671,Tulsa,Tulsa,Tulsa OK
85615,85615,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85616,85616,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85617,85617,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85618,85618,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85619,85619,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85620,85620,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85621,85621,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85622,85622,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85623,85623,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85624,85624,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85625,85625,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85626,85626,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85627,85627,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85628,85628,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85629,85629,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85630,85630,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85631,85631,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85632,85632,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85633,85633,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85634,85634,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85635,85635,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85636,85636,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85637,85637,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85638,85638,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85639,85639,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85640,85640,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85641,85641,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85643,85643,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85644,85644,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85645,85645,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85646,85646,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85648,85648,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85650,85650,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85652,85652,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85653,85653,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85654,85654,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85655,85655,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85658,85658,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85662,85662,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85670,85670,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85671,85671,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85701,85701,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85702,85702,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85703,85703,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85704,85704,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85705,85705,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85706,85706,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85707,85707,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85708,85708,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85709,85709,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85710,85710,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85711,85711,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85712,85712,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85713,85713,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85714,85714,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85715,85715,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85716,85716,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85717,85717,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85718,85718,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85719,85719,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85720,85720,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85721,85721,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85722,85722,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85723,85723,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85724,85724,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85725,85725,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85726,85726,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85728,85728,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85730,85730,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
85731,85731,789,Tucson (Sierra Vista),Tucson (Sierra Vista),Tucson (Sierra Vista) AZ
